OBJECTID,Lon,Lat,g_number,AREA,PERCENTAGE
82,142.87500000000,-37.62500000000,236209,0.06250000000,100.00000000000
83,142.87500000000,-37.62500000000,236210,0.06250000000,100.00000000000
84,142.87500000000,-37.37500000000,236202,0.04840229812,77.44367699950
85,142.87500000000,-37.37500000000,236204,0.00211192259,3.37907614882
86,142.87500000000,-37.37500000000,236209,0.05051422072,80.82275314830
87,142.87500000000,-37.37500000000,236210,0.05051422072,80.82275314830
88,142.87500000000,-37.37500000000,415201,0.00010649163,0.17038660746
89,142.87500000000,-37.37500000000,415237,0.00010649163,0.17038660746
90,142.87500000000,-37.12500000000,236202,0.00459488928,7.35182284502
91,142.87500000000,-37.12500000000,236209,0.00459488928,7.35182284502
92,142.87500000000,-37.12500000000,236210,0.00459488928,7.35182284502
93,142.87500000000,-37.12500000000,415201,0.04306190185,68.89904296360
